Heat Wave	,	4	,	PLATINUM	,	177.2000	,	2014-11-04	,	10
Heavy Welding Bot	,	2	,	GOLD	,	210.8000	,	2014-11-04	,	5
Hellhound	,	3	,	GOLD	,	790.0000	,	2014-11-04	,	4
Hero of Adamanth	,	4	,	GOLD	,	1500.4444	,	2014-11-04	,	9
Hero of Adamanth	,	4	,	PLATINUM	,	31.0000	,	2014-11-04	,	1
Heroic Inspiration	,	3	,	GOLD	,	141.2000	,	2014-11-04	,	5
Heroic Inspiration	,	3	,	PLATINUM	,	11.0000	,	2014-11-04	,	1
Hex Engine	,	3	,	PLATINUM	,	11.0000	,	2014-11-04	,	6
Hex Engine	,	3	,	GOLD	,	1669.0000	,	2014-11-04	,	3
Hideous Conversion	,	4	,	PLATINUM	,	31.0000	,	2014-11-04	,	1
High Tomb Lord	,	6	,	PLATINUM	,	233.3333	,	2014-11-04	,	3
His Majesty King Gabriel	,	6	,	PLATINUM	,	207.0000	,	2014-11-04	,	2
Honeycap	,	2	,	GOLD	,	447.7500	,	2014-11-04	,	8
Honeycap	,	2	,	PLATINUM	,	4.0000	,	2014-11-04	,	1
Hop'hiro Samurai	,	4	,	PLATINUM	,	76.0000	,	2014-11-04	,	10
Howling Brave	,	2	,	GOLD	,	746.6154	,	2014-11-04	,	13
Howling Brave	,	2	,	PLATINUM	,	4.0000	,	2014-11-04	,	7
Imp Hoodlums	,	3	,	GOLD	,	503.2500	,	2014-11-04	,	4
Incantation of Ascendance	,	4	,	PLATINUM	,	57.6000	,	2014-11-04	,	5
Incantation of Fear	,	4	,	GOLD	,	9623.0000	,	2014-11-04	,	3
Incantation of Fear	,	4	,	PLATINUM	,	31.0000	,	2014-11-04	,	1
Incantation of Righteousness	,	4	,	PLATINUM	,	54.6667	,	2014-11-04	,	3
Incantation of Righteousness	,	4	,	GOLD	,	19999.0000	,	2014-11-04	,	1
Incantation of Savagery	,	4	,	PLATINUM	,	35.6667	,	2014-11-04	,	3
Incite Fury	,	2	,	GOLD	,	38.3333	,	2014-11-04	,	6
Incubation Slave	,	3	,	GOLD	,	1000.0000	,	2014-11-04	,	1
Incubation Slave	,	3	,	PLATINUM	,	11.0000	,	2014-11-04	,	1
Induction Coil	,	4	,	PLATINUM	,	64.0000	,	2014-11-04	,	1
Infernal Professor	,	4	,	PLATINUM	,	49.0000	,	2014-11-04	,	2
Inferno	,	4	,	PLATINUM	,	31.0000	,	2014-11-04	,	1
Infiltrator Bot	,	2	,	GOLD	,	225.5000	,	2014-11-04	,	2
Infusion of Diamond	,	3	,	GOLD	,	176.2500	,	2014-11-04	,	4
Infusion of Diamond	,	3	,	PLATINUM	,	11.0000	,	2014-11-04	,	3
Inner Conflict	,	2	,	GOLD	,	275.8333	,	2014-11-04	,	6
Inner Conflict	,	2	,	PLATINUM	,	4.0000	,	2014-11-04	,	2
Inquisition	,	2	,	GOLD	,	301.7500	,	2014-11-04	,	8
Inquisition	,	2	,	PLATINUM	,	4.0000	,	2014-11-04	,	2
Ivory Pawn	,	2	,	GOLD	,	241.4000	,	2014-11-04	,	10
Ivory Pawn	,	2	,	PLATINUM	,	4.0000	,	2014-11-04	,	3
Jadiim	,	6	,	PLATINUM	,	323.3333	,	2014-11-04	,	3
Judgement	,	4	,	PLATINUM	,	34.2500	,	2014-11-04	,	4
Kraken Guard Mariner	,	3	,	GOLD	,	1699.8000	,	2014-11-04	,	5
Kraken Guard Mariner	,	3	,	PLATINUM	,	11.0000	,	2014-11-04	,	6
Legionnaire of Gawaine	,	4	,	PLATINUM	,	79.6667	,	2014-11-04	,	3
Life Siphon	,	4	,	PLATINUM	,	194.3000	,	2014-11-04	,	10
Living Totem	,	4	,	PLATINUM	,	1135.0000	,	2014-11-04	,	10
Lixil the Deathless Gem	,	4	,	PLATINUM	,	75.6250	,	2014-11-04	,	8
Lord Adam the Powerful	,	4	,	PLATINUM	,	31.6000	,	2014-11-04	,	5
Lord Alexander the Courageous	,	4	,	PLATINUM	,	167.0000	,	2014-11-04	,	4
Lord Benjamin the Wise	,	4	,	PLATINUM	,	40.0000	,	2014-11-04	,	5
Malfunctioning War Bot	,	3	,	GOLD	,	410.7143	,	2014-11-04	,	7
Malfunctioning War Bot	,	3	,	PLATINUM	,	11.0000	,	2014-11-04	,	2
Malice Demon	,	4	,	GOLD	,	4000.6667	,	2014-11-04	,	3
Mancubus	,	4	,	PLATINUM	,	40.0000	,	2014-11-04	,	1
Mancubus	,	4	,	GOLD	,	5000.0000	,	2014-11-04	,	1
Manti Elder Druid	,	3	,	GOLD	,	734.3333	,	2014-11-04	,	3
Master Theorycrafter	,	4	,	PLATINUM	,	32.5000	,	2014-11-04	,	4
Mastery of Time	,	6	,	PLATINUM	,	768.8000	,	2014-11-04	,	5
Mazat Ranger	,	2	,	GOLD	,	20.9375	,	2014-11-04	,	16
Menacing Gralk	,	5	,	PLATINUM	,	681.2857	,	2014-11-04	,	14
Mesmerize	,	2	,	GOLD	,	87.3333	,	2014-11-04	,	15
Mesmerize	,	2	,	PLATINUM	,	4.0000	,	2014-11-04	,	7
Midnight Shepherd	,	4	,	PLATINUM	,	59.8333	,	2014-11-04	,	6
Mimic	,	3	,	PLATINUM	,	15.8333	,	2014-11-04	,	6
Minotaur Mercenary	,	3	,	GOLD	,	515.5000	,	2014-11-04	,	2
Misfortune	,	2	,	GOLD	,	253.3333	,	2014-11-04	,	3
Mistborn Wendigo	,	3	,	GOLD	,	1000.0000	,	2014-11-04	,	1
Monkey of the Nine Tails	,	3	,	GOLD	,	1200.0000	,	2014-11-04	,	2
Moon'ariu Sensei	,	2	,	GOLD	,	94.8333	,	2014-11-04	,	12
Moon'ariu Sensei	,	2	,	PLATINUM	,	4.1667	,	2014-11-04	,	6
Mortar Strike	,	2	,	GOLD	,	45.6364	,	2014-11-04	,	11
Murder	,	2	,	GOLD	,	347.0000	,	2014-11-04	,	17
Murder	,	2	,	PLATINUM	,	4.0714	,	2014-11-04	,	14
Mutate	,	2	,	GOLD	,	371.8000	,	2014-11-04	,	10
Mutate	,	2	,	PLATINUM	,	4.0000	,	2014-11-04	,	3
Mystic of the Tranquil Dream	,	2	,	GOLD	,	86.4000	,	2014-11-04	,	5
Mystic of the Tranquil Dream	,	2	,	PLATINUM	,	4.0000	,	2014-11-04	,	3
Mystic Spiritwalker	,	4	,	PLATINUM	,	31.0000	,	2014-11-04	,	1
Nature Reigns	,	2	,	GOLD	,	122.5833	,	2014-11-04	,	12
Nature Reigns	,	2	,	PLATINUM	,	4.0000	,	2014-11-04	,	3
Necessary Sacrifice	,	3	,	GOLD	,	2.0000	,	2014-11-04	,	2
Necessary Sacrifice	,	3	,	PLATINUM	,	16.1111	,	2014-11-04	,	9
Nelebrin Skirmisher	,	3	,	GOLD	,	1255.5000	,	2014-11-04	,	2
Nibblin Hunting Pack	,	3	,	GOLD	,	426.8333	,	2014-11-04	,	6
Noble Citizenry	,	2	,	GOLD	,	62.0000	,	2014-11-04	,	11
Noble Citizenry	,	2	,	PLATINUM	,	4.0000	,	2014-11-04	,	4
Oakhenge Ceremony	,	3	,	PLATINUM	,	11.0000	,	2014-11-04	,	3
Oakhenge Ceremony	,	3	,	GOLD	,	1237.0000	,	2014-11-04	,	1
Oath of Valor	,	4	,	PLATINUM	,	51.1667	,	2014-11-04	,	6
Onslaught	,	4	,	GOLD	,	2026.9412	,	2014-11-04	,	17
Onslaught	,	4	,	PLATINUM	,	31.0000	,	2014-11-04	,	4
Oracle Song	,	2	,	GOLD	,	602.0000	,	2014-11-04	,	3
Oracle Song	,	2	,	PLATINUM	,	4.0000	,	2014-11-04	,	7
Pack Raptor	,	6	,	PLATINUM	,	491.2500	,	2014-11-04	,	4
Pact of Life	,	4	,	PLATINUM	,	95.0000	,	2014-11-04	,	1
Pact of Pain	,	4	,	PLATINUM	,	118.0000	,	2014-11-04	,	5
Paladin of Naagaan	,	2	,	GOLD	,	43.0000	,	2014-11-04	,	5
Peek	,	2	,	GOLD	,	402.3750	,	2014-11-04	,	8
Pheromones	,	3	,	GOLD	,	523.0000	,	2014-11-04	,	1
Phoenix Guard Aeronaut	,	3	,	GOLD	,	931.0000	,	2014-11-04	,	5
Phoenix Guard Aeronaut	,	3	,	PLATINUM	,	11.0000	,	2014-11-04	,	2
Phoenix Guard Scout	,	2	,	GOLD	,	163.7000	,	2014-11-04	,	10
Phoenix Guard Scout	,	2	,	PLATINUM	,	4.0000	,	2014-11-04	,	4
Phoenix Guard Trainer	,	2	,	GOLD	,	421.9333	,	2014-11-04	,	15
Phoenix Guard Trainer	,	2	,	PLATINUM	,	4.1250	,	2014-11-04	,	8
Plan C	,	4	,	PLATINUM	,	31.0000	,	2014-11-04	,	1
Plant Garden	,	4	,	PLATINUM	,	42.5000	,	2014-11-04	,	2
Polymorph: Dingler	,	3	,	GOLD	,	745.4000	,	2014-11-04	,	5
Polymorph: Dingler	,	3	,	PLATINUM	,	11.0000	,	2014-11-04	,	2
Prairie Scout	,	3	,	PLATINUM	,	11.0000	,	2014-11-04	,	1
Princess Victoria	,	4	,	PLATINUM	,	46.0909	,	2014-11-04	,	11
Princess Victoria	,	4	,	GOLD	,	14490.0000	,	2014-11-04	,	2
Prophet of Lodegan	,	4	,	PLATINUM	,	31.0000	,	2014-11-04	,	2
Prophet of Lodegan	,	4	,	GOLD	,	7499.5000	,	2014-11-04	,	2
Protectorate Clergyman	,	3	,	PLATINUM	,	10.8333	,	2014-11-04	,	6
Protectorate Clergyman	,	3	,	GOLD	,	2000.0000	,	2014-11-04	,	1
Protectorate Defender	,	4	,	PLATINUM	,	104.5714	,	2014-11-04	,	7
Protectorate Sorcerer	,	2	,	GOLD	,	28.3333	,	2014-11-04	,	9
Pterobot	,	2	,	PLATINUM	,	4.0000	,	2014-11-04	,	1
Pterobot	,	2	,	GOLD	,	90.0714	,	2014-11-04	,	14
Puck Dream Bringer	,	4	,	PLATINUM	,	63.5714	,	2014-11-04	,	7
Quick Strider	,	2	,	GOLD	,	190.0000	,	2014-11-04	,	1
Quick Strider	,	2	,	PLATINUM	,	4.0000	,	2014-11-04	,	2
Radiant Armor	,	2	,	GOLD	,	31.2500	,	2014-11-04	,	8
Radiant Armor	,	2	,	PLATINUM	,	4.0000	,	2014-11-04	,	2
Ragefire	,	4	,	PLATINUM	,	172.0000	,	2014-11-04	,	5
Ragefire	,	4	,	GOLD	,	70000.0000	,	2014-11-04	,	1
Rampaging Tarasque	,	6	,	GOLD	,	64999.0000	,	2014-11-04	,	1
Reginald Lancashire	,	6	,	PLATINUM	,	256.0000	,	2014-11-04	,	7
Reginald Lancashire	,	6	,	GOLD	,	80000.0000	,	2014-11-04	,	1
Relentless Corruption	,	4	,	PLATINUM	,	230.2500	,	2014-11-04	,	4
Repel	,	2	,	GOLD	,	267.3333	,	2014-11-04	,	9
Repel	,	2	,	PLATINUM	,	4.0000	,	2014-11-04	,	3
Replicator's Gambit	,	4	,	PLATINUM	,	281.5714	,	2014-11-04	,	7
Research Librarian	,	3	,	PLATINUM	,	11.0000	,	2014-11-04	,	2
Researcher Adept	,	2	,	GOLD	,	117.5714	,	2014-11-04	,	7
Resurrection	,	6	,	PLATINUM	,	242.5000	,	2014-11-04	,	2
Reversion	,	2	,	GOLD	,	40.0000	,	2014-11-04	,	5
Righteous Paladin	,	3	,	PLATINUM	,	12.1429	,	2014-11-04	,	7
Righteous Paladin	,	3	,	GOLD	,	2666.6667	,	2014-11-04	,	9
Rigid Buffalo	,	2	,	PLATINUM	,	4.0000	,	2014-11-04	,	1
Rigid Buffalo	,	2	,	GOLD	,	95.0000	,	2014-11-04	,	1
Ritualist of the Spring Litter	,	4	,	PLATINUM	,	119.0000	,	2014-11-04	,	11
Rocket Ranger	,	4	,	GOLD	,	17500.0000	,	2014-11-04	,	1
Rocket Ranger	,	4	,	PLATINUM	,	74.5000	,	2014-11-04	,	2
Rose Lion	,	3	,	GOLD	,	650.0000	,	2014-11-04	,	2
Rose Lion	,	3	,	PLATINUM	,	11.0000	,	2014-11-04	,	1
Rot Caster	,	3	,	GOLD	,	1400.0000	,	2014-11-04	,	3
Rot Caster	,	3	,	PLATINUM	,	11.0000	,	2014-11-04	,	4
Royal Falconer	,	4	,	PLATINUM	,	146.2000	,	2014-11-04	,	5
Ruby Aura	,	2	,	GOLD	,	230.8889	,	2014-11-04	,	9
Ruby Aura	,	2	,	PLATINUM	,	4.0000	,	2014-11-04	,	3
Ruby Enchantress	,	3	,	GOLD	,	890.6000	,	2014-11-04	,	5
Ruby Enchantress	,	3	,	PLATINUM	,	10.0000	,	2014-11-04	,	2
Ruby Lance	,	2	,	GOLD	,	125.9500	,	2014-11-04	,	20
Ruby Pyromancer	,	2	,	GOLD	,	618.0000	,	2014-11-04	,	11
Ruby Pyromancer	,	2	,	PLATINUM	,	3.6000	,	2014-11-04	,	5
Rune Ear Commander	,	3	,	GOLD	,	1872.2500	,	2014-11-04	,	4
Rune Ear Commander	,	3	,	PLATINUM	,	11.0000	,	2014-11-04	,	3
Runic Monolith	,	3	,	PLATINUM	,	11.0000	,	2014-11-04	,	2
Runic Monolith	,	3	,	GOLD	,	214.0000	,	2014-11-04	,	1
Runts of the Litter	,	2	,	GOLD	,	44.0909	,	2014-11-04	,	11
Runts of the Litter	,	2	,	PLATINUM	,	4.0000	,	2014-11-04	,	1
Sabotage	,	4	,	PLATINUM	,	61.6667	,	2014-11-04	,	3
Sabotage	,	4	,	GOLD	,	19999.0000	,	2014-11-04	,	1
Sadistic Castigator	,	4	,	PLATINUM	,	44.5000	,	2014-11-04	,	2
Sapper's Charge	,	2	,	GOLD	,	104.8333	,	2014-11-04	,	6
Sapphire Aura	,	2	,	GOLD	,	108.0000	,	2014-11-04	,	10
Sapphire Aura	,	2	,	PLATINUM	,	4.0000	,	2014-11-04	,	4
Savage Raider	,	2	,	GOLD	,	75.3333	,	2014-11-04	,	9
Savage Raider	,	2	,	PLATINUM	,	4.0000	,	2014-11-04	,	3
Scrap Welder	,	2	,	GOLD	,	159.2500	,	2014-11-04	,	12
Secret Laboratory	,	3	,	GOLD	,	1235.5000	,	2014-11-04	,	2
Sensei of the Wounded Petal	,	3	,	GOLD	,	206.8889	,	2014-11-04	,	9
Sensei of the Wounded Petal	,	3	,	PLATINUM	,	11.0000	,	2014-11-04	,	4
Servant of Shathak	,	4	,	PLATINUM	,	50.0000	,	2014-11-04	,	4
Shadow Rend	,	3	,	PLATINUM	,	11.0000	,	2014-11-04	,	2
Shadowblade Lurker	,	2	,	GOLD	,	79.2857	,	2014-11-04	,	7
Shadowgrove Witch	,	2	,	GOLD	,	217.5000	,	2014-11-04	,	4
Shadowgrove Witch	,	2	,	PLATINUM	,	4.0000	,	2014-11-04	,	1
Shamed Gladiator	,	3	,	GOLD	,	1644.0000	,	2014-11-04	,	2
Shamed Gladiator	,	3	,	PLATINUM	,	11.0000	,	2014-11-04	,	2
Shards of Fate	,	2	,	GOLD	,	2500.0000	,	2014-11-04	,	6
Shards of Fate	,	2	,	PLATINUM	,	6.0000	,	2014-11-04	,	4
Shellsafe Sure Shot	,	3	,	GOLD	,	800.5000	,	2014-11-04	,	2
Shield Trainer	,	2	,	PLATINUM	,	4.0000	,	2014-11-04	,	7
Shield Trainer	,	2	,	GOLD	,	264.6667	,	2014-11-04	,	6
Shin'hare Eulogist	,	3	,	GOLD	,	912.0000	,	2014-11-04	,	12
Shin'hare Eulogist	,	3	,	PLATINUM	,	16.0000	,	2014-11-04	,	8
Shin'hare Militia	,	2	,	GOLD	,	329.6667	,	2014-11-04	,	3
Shrewd Manipulation	,	4	,	PLATINUM	,	31.0000	,	2014-11-04	,	1
Shrewd Manipulation	,	4	,	GOLD	,	6001.0000	,	2014-11-04	,	1
Shrine of Prosperity	,	4	,	PLATINUM	,	163.3333	,	2014-11-04	,	3
Shroomshaw	,	2	,	GOLD	,	71.5294	,	2014-11-04	,	17
Shroomshaw	,	2	,	PLATINUM	,	4.0000	,	2014-11-04	,	1
Shroomtank	,	2	,	GOLD	,	387.8125	,	2014-11-04	,	16
Sky'le Griffin	,	2	,	GOLD	,	85.0000	,	2014-11-04	,	1
Sky'le Griffin	,	2	,	PLATINUM	,	4.0000	,	2014-11-04	,	1
Slaughtergear, Renegade War Factory	,	4	,	PLATINUM	,	50.0000	,	2014-11-04	,	2
Slaughtergear, Renegade War Factory	,	4	,	GOLD	,	9000.0000	,	2014-11-04	,	1
Sniper of Gawaine	,	2	,	GOLD	,	128.0000	,	2014-11-04	,	12
Solitary Exile	,	3	,	PLATINUM	,	21.6667	,	2014-11-04	,	3
Solitary Exile	,	3	,	GOLD	,	7000.0000	,	2014-11-04	,	1
Soothing Breeze	,	2	,	GOLD	,	524.0000	,	2014-11-04	,	6
Soothing Breeze	,	2	,	PLATINUM	,	4.0000	,	2014-11-04	,	2
Sorrow	,	2	,	GOLD	,	200.5000	,	2014-11-04	,	2
Soul Marble	,	4	,	PLATINUM	,	244.6667	,	2014-11-04	,	3
Spawn of Othuyeg	,	3	,	PLATINUM	,	17.2222	,	2014-11-04	,	9
Spearcliff Cloud Knight	,	4	,	PLATINUM	,	160.9167	,	2014-11-04	,	12
Spearcliff Pegasus	,	2	,	PLATINUM	,	4.0000	,	2014-11-04	,	1
Spearcliff Pegasus	,	2	,	GOLD	,	52.0000	,	2014-11-04	,	1
Spirit Dance	,	4	,	PLATINUM	,	37.8750	,	2014-11-04	,	8
Splinter of Azathoth	,	4	,	GOLD	,	13999.0000	,	2014-11-04	,	1
Stargazer	,	3	,	PLATINUM	,	11.4000	,	2014-11-04	,	5
Stargazer	,	3	,	GOLD	,	1119.5000	,	2014-11-04	,	2
Stoneclaw Gargoyle	,	2	,	PLATINUM	,	4.0000	,	2014-11-04	,	5
Stoneclaw Gargoyle	,	2	,	GOLD	,	298.0000	,	2014-11-04	,	1
Stoneskin	,	3	,	PLATINUM	,	15.0000	,	2014-11-04	,	5
Storm Colossus	,	4	,	PLATINUM	,	35.0000	,	2014-11-04	,	3
Stormcall	,	3	,	GOLD	,	2200.0000	,	2014-11-04	,	3
Stormcall	,	3	,	PLATINUM	,	11.0000	,	2014-11-04	,	4
Succulent Roostasaur	,	3	,	GOLD	,	392.0000	,	2014-11-04	,	2
Suppressive Fire	,	2	,	GOLD	,	91.2727	,	2014-11-04	,	11
Surge Mechanism	,	4	,	GOLD	,	2000.0000	,	2014-11-04	,	1
Surge Mechanism	,	4	,	PLATINUM	,	72.1667	,	2014-11-04	,	6
Survival of the Fittest	,	2	,	GOLD	,	398.0000	,	2014-11-04	,	6
Sword Trainer	,	3	,	PLATINUM	,	11.0000	,	2014-11-04	,	2
Sword Trainer	,	3	,	GOLD	,	2002.0000	,	2014-11-04	,	1
Te'talca Orc Gladiator	,	4	,	GOLD	,	3597.3333	,	2014-11-04	,	3
Te'talca Orc Gladiator	,	4	,	PLATINUM	,	31.0000	,	2014-11-04	,	1
Technical Genius	,	3	,	GOLD	,	634.6667	,	2014-11-04	,	6
Technical Genius	,	3	,	PLATINUM	,	11.0000	,	2014-11-04	,	3
Terrible Transfer	,	2	,	GOLD	,	2.0000	,	2014-11-04	,	6
Terrible Transfer	,	2	,	PLATINUM	,	4.0000	,	2014-11-04	,	1
The Ancestors' Chosen	,	4	,	PLATINUM	,	336.7143	,	2014-11-04	,	7
The Fate Rack	,	3	,	PLATINUM	,	13.5000	,	2014-11-04	,	6
The Kraken	,	6	,	PLATINUM	,	175.0000	,	2014-11-04	,	2
The Mushwocky	,	4	,	GOLD	,	2437.8750	,	2014-11-04	,	8
The Mushwocky	,	4	,	PLATINUM	,	31.0000	,	2014-11-04	,	1
Throat Cutter	,	3	,	GOLD	,	247.3333	,	2014-11-04	,	6
Throat Cutter	,	3	,	PLATINUM	,	11.0000	,	2014-11-04	,	2
Thunderbird	,	2	,	GOLD	,	364.3333	,	2014-11-04	,	6
Thunderbird	,	2	,	PLATINUM	,	4.0000	,	2014-11-04	,	8
Time Bug	,	4	,	PLATINUM	,	35.0000	,	2014-11-04	,	1
Time Ripple	,	2	,	PLATINUM	,	4.1111	,	2014-11-04	,	9
Time Ripple	,	2	,	GOLD	,	364.6250	,	2014-11-04	,	16
Total Meltdown	,	4	,	PLATINUM	,	31.0000	,	2014-11-04	,	2
Total Meltdown	,	4	,	GOLD	,	7000.0000	,	2014-11-04	,	1
Trial of Faith	,	4	,	GOLD	,	4333.3333	,	2014-11-04	,	3
Turbulence	,	3	,	PLATINUM	,	11.0000	,	2014-11-04	,	4
Turbulence	,	3	,	GOLD	,	501.0000	,	2014-11-04	,	1
Turreted Wall	,	2	,	GOLD	,	370.8571	,	2014-11-04	,	14
Twisted Fate	,	2	,	GOLD	,	134.3333	,	2014-11-04	,	6
Twisted Fate	,	2	,	PLATINUM	,	4.0000	,	2014-11-04	,	2
Tyrannosaurus Hex	,	2	,	GOLD	,	28.2500	,	2014-11-04	,	12
Unmerciful Tormentor	,	4	,	GOLD	,	6000.0000	,	2014-11-04	,	1
Uzume Grand Concubunny	,	4	,	PLATINUM	,	47.5000	,	2014-11-04	,	4
Vampire King	,	6	,	PLATINUM	,	1383.8571	,	2014-11-04	,	7
Verdant Wyldeboar	,	4	,	PLATINUM	,	52.7143	,	2014-11-04	,	7
Veteran Gladiator	,	3	,	GOLD	,	1447.0000	,	2014-11-04	,	7
Veteran Gladiator	,	5	,	PLATINUM	,	210.6000	,	2014-11-04	,	5
Vine Trap	,	2	,	GOLD	,	80.0000	,	2014-11-04	,	2
Volcannon	,	3	,	PLATINUM	,	11.0000	,	2014-11-04	,	3
Volcannon	,	3	,	GOLD	,	1056.1000	,	2014-11-04	,	10
Wailing Banshee	,	2	,	GOLD	,	57.2941	,	2014-11-04	,	17
Wailing Banshee	,	2	,	PLATINUM	,	4.0000	,	2014-11-04	,	1
War Machinist	,	3	,	GOLD	,	1022.0000	,	2014-11-04	,	3
War Machinist	,	3	,	PLATINUM	,	11.0000	,	2014-11-04	,	3
Wild Aura	,	2	,	GOLD	,	233.6000	,	2014-11-04	,	5
Wild Aura	,	2	,	PLATINUM	,	4.0000	,	2014-11-04	,	2
Wild Child	,	2	,	PLATINUM	,	4.0000	,	2014-11-04	,	1
Wild Child	,	2	,	GOLD	,	85.4286	,	2014-11-04	,	7
Wild Growth	,	2	,	GOLD	,	458.5000	,	2014-11-04	,	4
Wild Growth	,	2	,	PLATINUM	,	4.0000	,	2014-11-04	,	3
Wild Root Dancer	,	4	,	PLATINUM	,	132.4000	,	2014-11-04	,	5
Wind of Change	,	3	,	GOLD	,	399.0000	,	2014-11-04	,	1
Wind Whisperer	,	2	,	PLATINUM	,	4.0000	,	2014-11-04	,	2
Windbourne Acolyte	,	2	,	PLATINUM	,	4.0000	,	2014-11-04	,	1
Windbourne Acolyte	,	5	,	GOLD	,	638.6429	,	2014-11-04	,	14
Wizard of the Silver Talon	,	3	,	GOLD	,	325.7500	,	2014-11-04	,	8
Wizard of the Silver Talon	,	3	,	PLATINUM	,	12.8000	,	2014-11-04	,	5
Worker Bot Factory	,	3	,	GOLD	,	1263.3333	,	2014-11-04	,	3
Worker Bot Factory	,	3	,	PLATINUM	,	11.0000	,	2014-11-04	,	2
Wrathseeker	,	2	,	GOLD	,	47.7500	,	2014-11-04	,	8
Wrathseeker	,	2	,	PLATINUM	,	4.0000	,	2014-11-04	,	1
Wrathwood Colossus	,	5	,	PLATINUM	,	138.8333	,	2014-11-04	,	6
Wretched Brood	,	4	,	PLATINUM	,	31.0000	,	2014-11-04	,	4
Xentoth's Inquisitor	,	4	,	PLATINUM	,	435.8667	,	2014-11-04	,	15
Yesterday	,	4	,	PLATINUM	,	89.3750	,	2014-11-04	,	8
Zodiac Shaman	,	2	,	GOLD	,	50.0000	,	2014-11-04	,	4
Zoltog	,	6	,	PLATINUM	,	185.0000	,	2014-11-04	,	5
Zombie Plague	,	6	,	PLATINUM	,	576.3333	,	2014-11-04	,	3
Zombie Vulture	,	2	,	GOLD	,	102.7778	,	2014-11-04	,	9
Adamanthian Scrivener	,	2	,	GOLD	,	137.8000	,	2014-11-05	,	5
Adaptable Infusion Device	,	2	,	GOLD	,	642.9000	,	2014-11-05	,	10
Adaptable Infusion Device	,	2	,	PLATINUM	,	4.0000	,	2014-11-05	,	2
Air Superiority	,	3	,	PLATINUM	,	21.1250	,	2014-11-05	,	8
Angel of Dawn	,	6	,	PLATINUM	,	1220.7500	,	2014-11-05	,	4
Angelic Ascension	,	3	,	GOLD	,	1100.0000	,	2014-11-05	,	2
Angelic Ascension	,	3	,	PLATINUM	,	11.0000	,	2014-11-05	,	1
Arcane Shield	,	3	,	PLATINUM	,	11.0000	,	2014-11-05	,	1
Archmage Wrenlocke	,	6	,	PLATINUM	,	627.0000	,	2014-11-05	,	3
Arena Brawler	,	2	,	GOLD	,	25.5000	,	2014-11-05	,	4
Ascetic Aspirant	,	4	,	PLATINUM	,	42.5000	,	2014-11-05	,	2
Ash Harpy	,	4	,	PLATINUM	,	32.4000	,	2014-11-05	,	5
Assault Bot	,	2	,	GOLD	,	452.0000	,	2014-11-05	,	5
Assault Bot	,	2	,	PLATINUM	,	4.0000	,	2014-11-05	,	1
Assault Technician	,	3	,	GOLD	,	556.6667	,	2014-11-05	,	6
Assault Technician	,	3	,	PLATINUM	,	11.0000	,	2014-11-05	,	2
Atrophy	,	2	,	GOLD	,	2.0000	,	2014-11-05	,	4
Avalanche Giant	,	3	,	GOLD	,	750.0000	,	2014-11-05	,	2
Axe Bot	,	2	,	GOLD	,	214.0000	,	2014-11-05	,	12
Axe Bot	,	2	,	PLATINUM	,	4.0000	,	2014-11-05	,	2
Baby Yeti	,	2	,	GOLD	,	194.5000	,	2014-11-05	,	6
Battle Beetle	,	4	,	PLATINUM	,	60.3333	,	2014-11-05	,	3
Bird o' Plenty	,	4	,	PLATINUM	,	44.6000	,	2014-11-05	,	5
Blessing the Fallen	,	4	,	PLATINUM	,	111.1667	,	2014-11-05	,	6
Blinding Light	,	3	,	GOLD	,	1670.2857	,	2014-11-05	,	7
Blinding Light	,	3	,	PLATINUM	,	11.0000	,	2014-11-05	,	5
Blood Aura	,	2	,	GOLD	,	316.4286	,	2014-11-05	,	7
Blood Aura	,	2	,	PLATINUM	,	4.0000	,	2014-11-05	,	1
Blood Bearer	,	2	,	GOLD	,	124.5714	,	2014-11-05	,	7
Blood Bearer	,	2	,	PLATINUM	,	4.0000	,	2014-11-05	,	5
Blood Cauldron Ritualist	,	2	,	GOLD	,	413.3750	,	2014-11-05	,	8
Blood Cauldron Ritualist	,	2	,	PLATINUM	,	4.0000	,	2014-11-05	,	3
Bloodcrazed Zealot	,	2	,	GOLD	,	20.8333	,	2014-11-05	,	6
Boltpaw Wizard	,	3	,	GOLD	,	202.0000	,	2014-11-05	,	10
Boltpaw Wizard	,	3	,	PLATINUM	,	11.0000	,	2014-11-05	,	1
Bombsmith	,	2	,	GOLD	,	99.0000	,	2014-11-05	,	6
Bone Warrior	,	3	,	GOLD	,	563.5000	,	2014-11-05	,	4
Bottled Vitae	,	3	,	PLATINUM	,	11.0000	,	2014-11-05	,	6
Boulder Brute	,	2	,	GOLD	,	220.7692	,	2014-11-05	,	13
Bravery	,	2	,	PLATINUM	,	4.0000	,	2014-11-05	,	2
Bravery	,	2	,	GOLD	,	50.0000	,	2014-11-05	,	1
Briar Legion	,	2	,	GOLD	,	376.4286	,	2014-11-05	,	14
Briar Legion	,	2	,	PLATINUM	,	4.0000	,	2014-11-05	,	2
Briarpatch Conjuror	,	4	,	PLATINUM	,	53.9000	,	2014-11-05	,	10
Brood Creeper	,	3	,	GOLD	,	1200.0000	,	2014-11-05	,	5
Brood Creeper	,	3	,	PLATINUM	,	11.0000	,	2014-11-05	,	2
